traffic_id,date,time,city_zone,road_type,vehicle_count,avg_speed,weather,visibility,traffic_signal,accident_occurred,accident_severity,road_condition,day_of_week,vehicle_count_norm,avg_speed_norm,visibility_norm
173,2023-07-22,16:23:00,South,Crossroad,40.0,42.32,Clear,1,Red,0,Major,Good,Saturday,0.1735895846249225,0.33881958276548907,0.0
174,2023-02-20,22:41:00,East,Arterial,21.0,20.74,Rain,8,Green,0,Major,Fair,Monday,0.07935523868567886,0.11259041828283887,0.7777777777777777
175,2023-03-13,22:30:00,West,Highway,135.0,77.87,Clear,4,Green,0,Major,Fair,Monday,0.6447613143211407,0.7115001572491876,0.3333333333333333
176,2023-10-08,23:38:00,Central,Crossroad,56.0,54.75,Clear,5,Red,0,Major,Good,Sunday,0.25294482331060136,0.469126742845162,0.4444444444444445
177,2023-05-03,13:40:00,Central,Crossroad,67.0,38.4,Clear,10,Green,0,Major,Fair,Wednesday,0.30750154990700557,0.2977251284201698,1.0
178,2023-11-20,16:36:00,South,Arterial,49.0,23.98,Fog,3,Red,0,Major,Good,Monday,0.21822690638561687,0.1465562427927456,0.2222222222222222
179,2023-08-02,05:42:00,North,Residential,49.0,37.11,Clear,9,Yellow,0,Major,Poor,Wednesday,0.21822690638561687,0.2842016982912255,0.8888888888888888
180,2023-09-17,17:01:00,West,Crossroad,56.0,31.73,Clear,6,Yellow,0,Major,Fair,Sunday,0.25294482331060136,0.22780165635810884,0.5555555555555556
181,2023-01-09,11:50:00,North,Residential,60.0,44.26,Rain,2,Yellow,0,Major,Poor,Monday,0.2727836329820211,0.35915714435475415,0.1111111111111111
182,2023-06-20,04:02:00,East,Residential,47.0,35.21,Rain,8,Yellow,0,Major,Fair,Tuesday,0.208307501549907,0.26428346786874934,0.7777777777777777
183,2023-03-11,02:45:00,West,Highway,163.0,60.79,Fog,2,Green,0,Major,Good,Saturday,0.7836329820210787,0.5324457490302966,0.1111111111111111
184,2023-06-11,09:32:00,West,Crossroad,54.0,32.1,Fog,2,Green,0,Major,Poor,Sunday,0.2430254184748915,0.23168046965090683,0.1111111111111111
185,2023-01-25,20:21:00,East,Highway,151.0,57.82,Fog,4,Red,0,Major,Fair,Wednesday,0.7241165530068195,0.5013104098962156,0.3333333333333333
186,2023-07-17,10:11:00,West,Crossroad,50.0,35.98,Fog,1,Yellow,0,Major,Fair,Monday,0.2231866088034718,0.272355592829437,0.0
187,2023-02-10,13:38:00,South,Residential,79.0,39.67,Fog,3,Green,0,Major,Good,Friday,0.3670179789212647,0.3110388929657197,0.2222222222222222
188,2023-06-06,14:38:00,West,Arterial,93.0,25.86,Snow,1,Red,0,Major,Fair,Tuesday,0.4364538127712337,0.16626480763182722,0.0
189,2023-06-30,19:27:00,East,Highway,167.0,81.83,Clear,7,Yellow,0,Major,Poor,Friday,0.8034717916924984,0.7530139427612957,0.6666666666666665
190,2023-12-14,05:01:00,South,Crossroad,93.0,31.92,Clear,4,Green,0,Major,Good,Thursday,0.4364538127712337,0.22979347940035644,0.3333333333333333
191,2023-07-07,11:24:00,Central,Highway,133.0,59.2,Rain,6,Yellow,0,Major,Fair,Friday,0.6348419094854308,0.5157773351504351,0.5555555555555556
192,2023-02-09,18:08:00,Central,Residential,7.0,27.79,Snow,5,Red,0,Major,Poor,Thursday,0.009919404835709859,0.1864975364293951,0.4444444444444445
193,2023-02-28,00:47:00,South,Crossroad,34.0,33.2,Snow,5,Yellow,0,Major,Good,Tuesday,0.14383137011779293,0.24321207673760353,0.4444444444444445
194,2023-12-27,14:13:00,Central,Residential,56.0,47.01,Snow,3,Green,0,Major,Good,Wednesday,0.25294482331060136,0.38798616207149594,0.2222222222222222
195,2023-08-20,05:57:00,West,Highway,169.0,59.38,Fog,1,Yellow,0,Major,Fair,Sunday,0.8133911965282082,0.5176643254009855,0.0
196,2023-05-29,09:54:00,South,Arterial,32.0,35.94,Fog,1,Yellow,0,Major,Good,Monday,0.13391196528208307,0.27193626166264806,0.0
197,2023-03-13,07:50:00,West,Highway,123.0,78.65,Fog,3,Yellow,0,Major,Poor,Monday,0.5852448853068816,0.7196771150015726,0.2222222222222222
198,2023-10-10,04:39:00,North,Highway,173.0,60.25,Fog,4,Red,0,Major,Poor,Tuesday,0.833230006199628,0.5267847782786456,0.3333333333333333
199,2023-07-29,18:04:00,South,Residential,15.0,53.54,Clear,9,Red,0,Major,Fair,Saturday,0.04959702417854929,0.45644197504979556,0.8888888888888888
200,2023-10-10,20:37:00,South,Arterial,47.0,41.9,Snow,2,Yellow,0,Major,Good,Tuesday,0.208307501549907,0.3344166055142048,0.1111111111111111
201,2023-06-05,05:10:00,East,Arterial,18.0,27.2,Fog,1,Yellow,0,Major,Fair,Monday,0.06447613143211407,0.18031240171925778,0.0
202,2023-11-22,17:17:00,South,Residential,50.0,40.47,Clear,3,Yellow,0,Major,Poor,Wednesday,0.2231866088034718,0.31942551630149907,0.2222222222222222
203,2023-10-25,04:10:00,Central,Residential,40.0,46.23,Clear,1,Green,0,Major,Good,Wednesday,0.1735895846249225,0.37980920431911097,0.0
204,2023-10-23,08:41:00,South,Crossroad,28.0,38.58,Clear,9,Red,0,Major,Poor,Monday,0.11407315561066336,0.2996121186707202,0.8888888888888888
205,2023-06-04,15:15:00,West,Residential,52.0,36.12,Snow,1,Green,1,Major,Poor,Sunday,0.23310601363918165,0.2738232519131984,0.0
206,2023-09-05,14:13:00,East,Arterial,64.0,23.0,Fog,3,Yellow,0,Major,Fair,Tuesday,0.2926224426534408,0.13628262920641576,0.2222222222222222
207,2023-03-08,11:32:00,Central,Highway,119.0,74.22,Fog,1,Green,0,Major,Fair,Wednesday,0.5654060756354619,0.6732361882796939,0.0
208,2023-05-07,04:06:00,North,Residential,56.0,26.01,Snow,4,Yellow,0,Major,Fair,Sunday,0.25294482331060136,0.16783729950728588,0.3333333333333333
209,2023-03-23,10:59:00,Central,Residential,81.0,32.93,Rain,9,Green,0,Major,Fair,Thursday,0.37693738375697455,0.24038159136177795,0.8888888888888888
210,2023-06-07,15:01:00,North,Crossroad,73.0,32.54,Snow,10,Green,0,Major,Good,Wednesday,0.33725976441413513,0.2362931124855855,1.0
211,2023-01-26,09:31:00,Central,Crossroad,91.0,46.04,Fog,1,Yellow,0,Major,Good,Thursday,0.42653440793552383,0.3778173812768634,0.0
212,2023-05-16,23:23:00,West,Residential,45.0,49.72,Clear,10,Red,0,Major,Good,Tuesday,0.19838809671419713,0.41639584862144874,1.0
213,2023-07-05,17:18:00,North,Crossroad,62.0,42.95,Snow,10,Yellow,0,Major,Fair,Wednesday,0.28270303781773093,0.3454240486424154,1.0
214,2023-03-02,04:06:00,West,Residential,30.0,37.49,Fog,2,Yellow,0,Major,Fair,Thursday,0.12399256044637322,0.28818534437572074,0.1111111111111111
215,2023-09-18,12:32:00,North,Highway,171.0,62.41,Clear,6,Green,0,Major,Poor,Monday,0.8233106013639181,0.54942866128525,0.5555555555555556
216,2023-09-23,14:09:00,Central,Arterial,26.0,15.69,Fog,2,Yellow,0,Major,Fair,Saturday,0.10415375077495351,0.05964985847573122,0.1111111111111111
217,2023-11-12,23:53:00,East,Residential,44.0,37.74,Snow,5,Yellow,0,Major,Poor,Sunday,0.1934283942963422,0.2908061641681518,0.4444444444444445
218,2023-01-09,11:21:00,North,Crossroad,80.0,32.59,Fog,1,Yellow,0,Major,Poor,Monday,0.3719776813391196,0.23681727644407174,0.0
219,2023-05-16,20:50:00,Central,Arterial,82.0,26.2,Clear,3,Yellow,0,Major,Fair,Tuesday,0.3818970861748295,0.16982912254953347,0.2222222222222222
220,2023-11-14,12:09:00,South,Highway,115.0,79.44,Clear,8,Green,0,Major,Good,Tuesday,0.5455672659640421,0.7279589055456547,0.7777777777777777
221,2023-03-19,13:44:00,South,Crossroad,57.0,31.74,Snow,1,Yellow,0,Major,Poor,Sunday,0.2579045257284563,0.22790648914980605,0.0
222,2023-09-23,06:35:00,East,Crossroad,8.0,31.29,Snow,8,Red,0,Major,Good,Saturday,0.014879107253564786,0.22318901352343012,0.7777777777777777
223,2023-06-25,17:22:00,East,Crossroad,23.0,37.36,Rain,9,Green,0,Major,Fair,Sunday,0.08927464352138871,0.28682251808365655,0.8888888888888888
224,2023-06-02,09:45:00,South,Crossroad,57.0,24.48,Fog,3,Red,0,Major,Fair,Friday,0.2579045257284563,0.15179788237760772,0.2222222222222222
225,2023-10-21,21:34:00,West,Crossroad,39.0,23.53,Fog,1,Green,0,Major,Fair,Saturday,0.16862988220706757,0.14183876716636967,0.0
226,2024-01-01,02:22:00,West,Residential,48.0,39.64,Snow,9,Green,0,Major,Good,Monday,0.21326720396776194,0.31072439459062795,0.8888888888888888
227,2023-10-15,22:17:00,South,Highway,130.0,68.03,Rain,9,Green,0,Major,Good,Sunday,0.6199628022318661,0.6083446902191005,0.8888888888888888
228,2023-04-30,01:06:00,West,Residential,39.0,25.66,Snow,3,Green,1,Fatal,Poor,Sunday,0.16862988220706757,0.16416815179788236,0.2222222222222222
229,2023-03-22,13:41:00,West,Crossroad,47.0,23.72,Rain,5,Red,0,Fatal,Fair,Wednesday,0.208307501549907,0.14383059020861727,0.4444444444444445
230,2023-02-15,20:36:00,South,Highway,138.0,54.42,Rain,1,Red,0,Fatal,Good,Wednesday,0.6596404215747055,0.465667260719153,0.0
231,2023-07-23,15:11:00,East,Highway,189.0,80.35,Clear,10,Red,0,Fatal,Poor,Sunday,0.9125852448853068,0.7374986895901038,1.0
232,2023-06-21,09:29:00,Central,Crossroad,36.0,33.71,Rain,5,Yellow,0,Fatal,Fair,Wednesday,0.15375077495350278,0.24855854911416292,0.4444444444444445
233,2023-02-27,10:10:00,West,Residential,47.0,30.23,Rain,6,Green,0,Fatal,Poor,Monday,0.208307501549907,0.21207673760352236,0.5555555555555556
234,2023-10-18,21:48:00,South,Arterial,62.0,38.06,Snow,6,Red,1,Fatal,Poor,Wednesday,0.28270303781773093,0.2941608135024636,0.5555555555555556
235,2023-02-18,05:08:00,West,Residential,39.0,27.39,Rain,7,Green,0,Fatal,Fair,Saturday,0.16862988220706757,0.18230422476150537,0.6666666666666665
236,2023-05-17,10:19:00,Central,Highway,144.0,45.58,Fog,2,Yellow,1,Minor,Fair,Wednesday,0.689398636081835,0.3729950728587902,0.1111111111111111
237,2023-08-27,09:10:00,West,Residential,19.0,53.67,Clear,6,Yellow,0,Minor,Fair,Sunday,0.069435833849969,0.45780480134185975,0.5555555555555556
238,2023-04-23,04:30:00,South,Crossroad,82.0,30.01,Fog,4,Red,0,Minor,Poor,Sunday,0.3818970861748295,0.20977041618618303,0.3333333333333333
239,2023-12-07,06:48:00,South,Highway,161.0,66.49,Snow,6,Yellow,1,Fatal,Poor,Thursday,0.7737135771853688,0.5922004402977251,0.5555555555555556
240,2023-02-27,01:53:00,Central,Arterial,111.0,40.96,Rain,9,Green,0,Fatal,Fair,Monday,0.5257284562926224,0.32456232309466404,0.8888888888888888
241,2023-12-15,06:45:00,Central,Crossroad,47.0,30.44,Clear,1,Yellow,0,Fatal,Fair,Friday,0.208307501549907,0.21427822622916448,0.0
242,2023-09-20,13:29:00,Central,Highway,117.0,65.63,Snow,1,Yellow,0,Fatal,Fair,Wednesday,0.555486670799752,0.5831848202117622,0.0
243,2023-01-02,23:13:00,Central,Highway,134.0,65.78,Clear,2,Red,0,Fatal,Fair,Monday,0.6398016119032858,0.5847573120872209,0.1111111111111111
244,2023-01-31,02:59:00,West,Highway,137.0,55.35,Fog,2,Red,0,Fatal,Good,Tuesday,0.6546807191568506,0.4754167103469965,0.1111111111111111
245,2023-11-27,13:23:00,West,Crossroad,83.0,39.05,Snow,9,Red,0,Fatal,Good,Monday,0.3868567885926844,0.3045392598804906,0.8888888888888888
246,2023-06-28,03:11:00,Central,Crossroad,49.0,43.84,Rain,1,Yellow,0,Fatal,Good,Wednesday,0.21822690638561687,0.35475416710347,0.0
247,2023-06-02,14:43:00,Central,Crossroad,51.0,25.11,Snow,8,Green,0,Fatal,Good,Friday,0.22814631122132673,0.15840234825453403,0.7777777777777777
248,2023-05-22,06:59:00,North,Highway,180.0,68.31,Snow,4,Yellow,0,Fatal,Good,Monday,0.8679479231246124,0.6112800083866233,0.3333333333333333
249,2023-02-21,19:02:00,West,Highway,129.0,62.48,Rain,7,Yellow,0,Fatal,Good,Tuesday,0.6150030998140111,0.5501624908271306,0.6666666666666665
250,2023-10-04,06:48:00,North,Arterial,32.0,20.94,Fog,3,Green,0,Fatal,Poor,Wednesday,0.13391196528208307,0.11468707411678376,0.2222222222222222
251,2023-12-11,10:15:00,East,Arterial,68.0,47.28,Rain,5,Red,1,Fatal,Fair,Monday,0.3124612523248605,0.39081664744732153,0.4444444444444445
252,2023-03-31,20:43:00,West,Crossroad,22.0,45.63,Clear,7,Red,0,Fatal,Poor,Friday,0.08431494110353378,0.37351923681727645,0.6666666666666665
253,2023-06-13,22:26:00,West,Arterial,36.0,28.1,Fog,4,Red,0,Fatal,Good,Tuesday,0.15375077495350278,0.18974735297200968,0.3333333333333333
254,2023-04-26,09:54:00,South,Crossroad,38.0,31.36,Clear,7,Yellow,0,Fatal,Fair,Wednesday,0.16367017978921264,0.2239228430653108,0.6666666666666665
255,2023-03-10,12:15:00,East,Arterial,50.0,25.35,Fog,4,Yellow,0,Fatal,Good,Friday,0.2231866088034718,0.16091833525526783,0.3333333333333333
256,2023-02-17,17:46:00,South,Highway,155.0,63.6,Fog,1,Red,0,Fatal,Poor,Friday,0.7439553626782393,0.5619037634972219,0.0
257,2023-04-07,18:46:00,Central,Arterial,45.0,24.74,Snow,5,Green,0,Fatal,Fair,Friday,0.19838809671419713,0.154523534961736,0.4444444444444445
258,2023-01-08,06:59:00,South,Highway,138.0,70.04,Snow,10,Green,0,Fatal,Poor,Sunday,0.6596404215747055,0.6294160813502464,1.0
259,2023-07-23,07:35:00,East,Residential,60.0,24.18,Snow,6,Red,0,Fatal,Poor,Sunday,0.2727836329820211,0.1486528986266904,0.5555555555555556
260,2023-07-04,16:56:00,West,Crossroad,51.0,47.51,Clear,6,Yellow,0,Fatal,Fair,Tuesday,0.22814631122132673,0.39322780165635807,0.5555555555555556
261,2023-07-09,10:26:00,North,Arterial,16.0,36.35,Rain,9,Green,0,Fatal,Fair,Sunday,0.05455672659640422,0.27623440612223504,0.8888888888888888
262,2023-10-24,23:26:00,East,Arterial,36.0,36.56,Rain,7,Red,0,Fatal,Good,Tuesday,0.15375077495350278,0.27843589474787717,0.6666666666666665
263,2023-05-06,15:35:00,East,Residential,34.0,17.56,Snow,8,Yellow,0,Fatal,Poor,Saturday,0.14383137011779293,0.07925359052311563,0.7777777777777777
264,2023-06-30,05:08:00,Central,Crossroad,17.0,32.38,Rain,1,Yellow,0,Fatal,Poor,Friday,0.059516429014259145,0.23461578781842962,0.0
265,2023-02-08,21:03:00,North,Crossroad,55.0,24.77,Rain,2,Yellow,0,Fatal,Good,Wednesday,0.24798512089274644,0.15483803333682777,0.1111111111111111
266,2023-01-05,06:32:00,West,Residential,62.0,23.38,Clear,10,Yellow,0,Fatal,Poor,Thursday,0.28270303781773093,0.140266275290911,1.0
267,2023-12-04,15:01:00,North,Crossroad,48.0,27.89,Clear,5,Green,0,Fatal,Poor,Monday,0.21326720396776194,0.18754586434636755,0.4444444444444445
268,2023-05-27,00:32:00,West,Arterial,36.0,40.47,Clear,3,Green,0,Fatal,Poor,Saturday,0.15375077495350278,0.31942551630149907,0.2222222222222222
269,2023-11-14,16:16:00,East,Residential,32.0,28.92,Snow,7,Green,0,Fatal,Fair,Tuesday,0.13391196528208307,0.1983436418911836,0.6666666666666665
270,2023-05-05,22:14:00,East,Highway,170.0,74.23,Clear,7,Green,0,Fatal,Fair,Friday,0.8183508989460632,0.6733410210713912,0.6666666666666665
271,2023-09-01,01:40:00,North,Arterial,66.0,28.7,Clear,6,Red,0,Fatal,Fair,Friday,0.30254184748915064,0.1960373204738442,0.5555555555555556
272,2023-02-18,16:58:00,North,Arterial,60.0,43.53,Rain,8,Yellow,0,Fatal,Poor,Saturday,0.2727836329820211,0.35150435056085544,0.7777777777777777
273,2023-02-08,21:59:00,East,Highway,100.0,57.62,Rain,4,Red,0,Fatal,Good,Wednesday,0.47117172969621823,0.49921375406227064,0.3333333333333333
274,2023-12-31,12:59:00,North,Residential,61.0,30.38,Rain,10,Yellow,0,Fatal,Good,Sunday,0.277743335399876,0.21364922947898102,1.0
275,2023-07-19,21:57:00,Central,Residential,57.0,27.17,Snow,2,Yellow,0,Fatal,Good,Wednesday,0.2579045257284563,0.17999790334416604,0.1111111111111111
276,2023-06-27,01:06:00,West,Arterial,51.0,38.44,Clear,10,Red,0,Fatal,Poor,Tuesday,0.22814631122132673,0.2981444595869588,1.0
277,2023-07-23,10:01:00,East,Crossroad,73.0,34.04,Snow,9,Green,0,Fatal,Fair,Sunday,0.33725976441413513,0.2520180312401719,0.8888888888888888
278,2023-08-10,05:43:00,Central,Crossroad,56.0,35.88,Clear,4,Yellow,0,Fatal,Fair,Thursday,0.25294482331060136,0.27130726491246465,0.3333333333333333
279,2023-02-12,08:09:00,West,Arterial,40.0,28.54,Snow,2,Red,1,Major,Fair,Sunday,0.1735895846249225,0.19435999580668833,0.1111111111111111
280,2023-08-16,11:48:00,East,Highway,157.0,60.63,Rain,7,Green,0,Major,Good,Wednesday,0.7538747675139491,0.5307684243631409,0.6666666666666665
281,2023-10-12,16:26:00,North,Highway,155.0,100.75,Clear,2,Red,0,Major,Poor,Thursday,0.7439553626782393,0.9513575846524793,0.1111111111111111
282,2023-06-16,12:00:00,East,Crossroad,67.0,29.39,Snow,9,Green,0,Major,Poor,Friday,0.30750154990700557,0.20327078310095398,0.8888888888888888
283,2023-05-05,18:33:00,South,Crossroad,74.0,28.74,Rain,5,Green,0,Major,Fair,Friday,0.34221946683199006,0.1964566516406332,0.4444444444444445
284,2023-03-16,02:10:00,West,Residential,9.0,23.94,Snow,2,Red,0,Major,Fair,Thursday,0.019838809671419714,0.1461369116259566,0.1111111111111111
285,2023-05-07,23:40:00,West,Arterial,12.0,29.19,Snow,5,Green,1,Major,Good,Sunday,0.03471791692498451,0.20117412726700912,0.4444444444444445
286,2023-06-20,19:24:00,East,Crossroad,50.0,45.41,Fog,2,Red,0,Major,Poor,Tuesday,0.2231866088034718,0.37121291539993706,0.1111111111111111
287,2023-11-05,22:12:00,West,Residential,56.0,30.25,Rain,5,Red,0,Major,Fair,Sunday,0.25294482331060136,0.21228640318691688,0.4444444444444445
288,2023-11-21,15:36:00,South,Residential,66.0,14.31,Snow,6,Red,0,Major,Fair,Tuesday,0.30254184748915064,0.04518293322151169,0.5555555555555556
289,2023-10-16,06:37:00,Central,Arterial,54.0,47.71,Clear,4,Yellow,0,Major,Fair,Monday,0.2430254184748915,0.395324457490303,0.3333333333333333
290,2023-05-30,22:04:00,West,Crossroad,20.0,41.15,Rain,4,Yellow,0,Major,Fair,Tuesday,0.07439553626782393,0.3265541461369116,0.3333333333333333
291,2023-03-20,22:27:00,West,Highway,156.0,60.68,Snow,10,Yellow,0,Major,Fair,Monday,0.7489150650960942,0.531292588321627,1.0
292,2023-09-17,22:26:00,Central,Highway,162.0,82.17,Fog,1,Yellow,1,Minor,Poor,Sunday,0.7786732796032237,0.756578257679002,0.0
293,2023-12-03,21:22:00,South,Highway,153.0,65.99,Snow,2,Red,1,Major,Fair,Sunday,0.7340359578425294,0.5869588007128629,0.1111111111111111
294,2023-04-24,16:47:00,Central,Arterial,40.0,25.2,Snow,8,Red,0,Major,Fair,Monday,0.1735895846249225,0.15934584337980917,0.7777777777777777
295,2023-10-29,22:32:00,South,Residential,66.0,31.44,Clear,5,Red,0,Major,Good,Sunday,0.30254184748915064,0.22476150539888878,0.4444444444444445
296,2023-02-13,03:53:00,South,Residential,51.0,28.18,Fog,2,Red,0,Major,Fair,Monday,0.22814631122132673,0.19058601530558755,0.1111111111111111
297,2023-06-28,15:06:00,West,Crossroad,59.0,34.67,Fog,1,Green,0,Major,Fair,Wednesday,0.26782393056416615,0.2586224971170982,0.0
298,2023-02-28,00:54:00,East,Highway,170.0,59.92,Rain,9,Yellow,0,Major,Good,Tuesday,0.8183508989460632,0.5233252961526366,0.8888888888888888
299,2023-03-23,10:35:00,West,Crossroad,44.0,24.17,Rain,3,Red,0,Major,Poor,Thursday,0.1934283942963422,0.1485480658349932,0.2222222222222222
300,2023-12-03,13:25:00,North,Arterial,41.0,35.02,Snow,7,Yellow,1,Minor,Fair,Sunday,0.17854928704277742,0.26229164482650175,0.6666666666666665
301,2023-04-16,08:48:00,North,Highway,165.0,56.62,Rain,4,Red,0,Minor,Fair,Sunday,0.7935523868567885,0.4887304748925464,0.3333333333333333
302,2023-05-15,21:55:00,West,Residential,67.0,42.85,Snow,10,Yellow,0,Minor,Fair,Monday,0.30750154990700557,0.3443757207254429,1.0
303,2023-06-30,14:39:00,South,Residential,58.0,58.77,Clear,6,Yellow,0,Minor,Good,Friday,0.2628642281463112,0.5112695251074536,0.5555555555555556
304,2023-06-06,03:11:00,East,Arterial,34.0,22.04,Snow,3,Red,0,Minor,Poor,Tuesday,0.14383137011779293,0.12621868120348045,0.2222222222222222
305,2023-08-05,05:31:00,Central,Arterial,14.0,43.97,Rain,3,Red,0,Minor,Fair,Saturday,0.04463732176069436,0.3561169933955341,0.2222222222222222
306,2023-08-19,19:03:00,East,Highway,163.0,63.56,Snow,7,Green,0,Minor,Good,Saturday,0.7836329820210787,0.561484432330433,0.6666666666666665
307,2023-09-16,20:31:00,West,Crossroad,55.0,23.0,Snow,8,Yellow,0,Minor,Fair,Saturday,0.24798512089274644,0.13628262920641576,0.7777777777777777
308,2023-10-17,00:50:00,South,Residential,98.0,41.29,Clear,9,Red,0,Minor,Good,Tuesday,0.4612523248605084,0.32802180522067304,0.8888888888888888
309,2023-08-23,18:47:00,West,Highway,152.0,87.26,Clear,6,Red,0,Minor,Poor,Wednesday,0.7290762554246745,0.8099381486528987,0.5555555555555556
310,2023-01-22,23:28:00,Central,Arterial,59.0,33.79,Snow,4,Green,0,Minor,Poor,Sunday,0.26782393056416615,0.24939721144774085,0.3333333333333333
311,2023-01-17,14:16:00,East,Highway,134.0,67.77,Snow,4,Green,0,Minor,Good,Tuesday,0.6398016119032858,0.6056190376349722,0.3333333333333333
312,2023-10-29,22:22:00,Central,Crossroad,87.0,42.76,Rain,4,Yellow,0,Minor,Good,Sunday,0.4066955982641041,0.34343222560016773,0.3333333333333333
313,2023-01-31,18:22:00,Central,Residential,81.0,27.91,Rain,5,Red,0,Minor,Poor,Tuesday,0.37693738375697455,0.18775552992976202,0.4444444444444445
314,2023-05-17,16:57:00,North,Arterial,30.0,30.99,Snow,3,Green,0,Minor,Fair,Wednesday,0.12399256044637322,0.2200440297725128,0.2222222222222222
315,2023-03-09,07:09:00,East,Arterial,51.0,40.75,Snow,10,Red,0,Minor,Good,Thursday,0.22814631122132673,0.3223608344690219,1.0
316,2023-11-18,13:24:00,West,Highway,116.0,95.3,Clear,5,Red,0,Minor,Poor,Saturday,0.5505269683818971,0.894223713177482,0.4444444444444445
317,2023-07-08,14:31:00,East,Highway,146.0,75.73,Clear,6,Yellow,0,Minor,Fair,Saturday,0.6993180409175449,0.6890659398259776,0.5555555555555556
318,2023-10-01,12:13:00,West,Arterial,29.0,18.76,Snow,5,Red,0,Minor,Fair,Sunday,0.11903285802851829,0.0918335255267848,0.4444444444444445
319,2023-10-23,04:36:00,West,Residential,66.0,40.73,Clear,8,Green,1,Minor,Good,Monday,0.30254184748915064,0.3221511688856274,0.7777777777777777
320,2023-08-14,14:00:00,West,Arterial,24.0,21.64,Rain,3,Yellow,0,Minor,Fair,Monday,0.09423434593924365,0.12202536953559075,0.2222222222222222
321,2023-05-21,02:41:00,East,Residential,43.0,56.69,Clear,3,Red,1,Fatal,Poor,Sunday,0.18846869187848728,0.4894643044344271,0.2222222222222222
