traffic_id,date,time,city_zone,road_type,vehicle_count,avg_speed,weather,visibility,traffic_signal,accident_occurred,accident_severity,road_condition,day_of_week
274,2023-12-31,12:59:00,North,Residential,61,30.38,Rain,10,Yellow,0,None,Good,Sunday
275,2023-07-19,21:57:00,Central,Residential,57,27.17,Snow,2,Yellow,0,None,Good,Wednesday
276,2023-06-27,01:06:00,West,Arterial,51,38.44,Clear,10,Red,0,None,Poor,Tuesday
277,2023-07-23,10:01:00,East,Crossroad,73,34.04,Snow,9,Green,0,None,Fair,Sunday
278,2023-08-10,05:43:00,Central,Crossroad,56,35.88,Clear,4,Yellow,0,None,Fair,Thursday
279,2023-02-12,08:09:00,West,Arterial,40,28.54,Snow,2,Red,1,Major,Fair,Sunday
280,2023-08-16,11:48:00,East,Highway,157,60.63,Rain,7,Green,0,None,Good,Wednesday
281,2023-10-12,16:26:00,North,Highway,155,100.75,Clear,2,Red,0,None,Poor,Thursday
282,2023-06-16,12:00:00,East,Crossroad,67,29.39,Snow,9,Green,0,None,Poor,Friday
283,2023-05-05,18:33:00,South,Crossroad,74,28.74,Rain,5,Green,0,None,Fair,Friday
284,2023-03-16,02:10:00,West,Residential,9,23.94,Snow,2,Red,0,None,Fair,Thursday
285,2023-05-07,23:40:00,West,Arterial,12,29.19,Snow,5,Green,1,Major,Good,Sunday
286,2023-06-20,19:24:00,East,Crossroad,50,45.41,Fog,2,Red,0,None,Poor,Tuesday
287,2023-11-05,22:12:00,West,Residential,56,30.25,Rain,5,Red,0,None,Fair,Sunday
288,2023-11-21,15:36:00,South,Residential,66,14.31,Snow,6,Red,0,None,Fair,Tuesday
289,2023-10-16,06:37:00,Central,Arterial,54,47.71,Clear,4,Yellow,0,None,Fair,Monday
290,2023-05-30,22:04:00,West,Crossroad,20,41.15,Rain,4,Yellow,0,None,Fair,Tuesday
291,2023-03-20,22:27:00,West,Highway,156,60.68,Snow,10,Yellow,0,None,Fair,Monday
292,2023-09-17,22:26:00,Central,Highway,162,82.17,Fog,1,Yellow,1,Minor,Poor,Sunday
293,2023-12-03,21:22:00,South,Highway,153,65.99,Snow,2,Red,1,Major,Fair,Sunday
294,2023-04-24,16:47:00,Central,Arterial,40,25.2,Snow,8,Red,0,None,Fair,Monday
295,2023-10-29,22:32:00,South,Residential,66,31.44,Clear,5,Red,0,None,Good,Sunday
296,2023-02-13,03:53:00,South,Residential,51,28.18,Fog,2,Red,0,None,Fair,Monday
297,2023-06-28,15:06:00,West,Crossroad,59,34.67,Fog,1,Green,0,None,Fair,Wednesday
298,2023-02-28,00:54:00,East,Highway,170,59.92,Rain,9,Yellow,0,None,Good,Tuesday
299,2023-03-23,10:35:00,West,Crossroad,44,24.17,Rain,3,Red,0,None,Poor,Thursday
300,2023-12-03,13:25:00,North,Arterial,41,35.02,Snow,7,Yellow,1,Minor,Fair,Sunday
301,2023-04-16,08:48:00,North,Highway,165,56.62,Rain,4,Red,0,None,Fair,Sunday
302,2023-05-15,21:55:00,West,Residential,67,42.85,Snow,10,Yellow,0,None,Fair,Monday
303,2023-06-30,14:39:00,South,Residential,58,58.77,Clear,6,Yellow,0,None,Good,Friday
304,2023-06-06,03:11:00,East,Arterial,34,22.04,Snow,3,Red,0,None,Poor,Tuesday
305,2023-08-05,05:31:00,Central,Arterial,14,43.97,Rain,3,Red,0,None,Fair,Saturday
306,2023-08-19,19:03:00,East,Highway,163,63.56,Snow,7,Green,0,None,Good,Saturday
307,2023-09-16,20:31:00,West,Crossroad,55,23.0,Snow,8,Yellow,0,None,Fair,Saturday
308,2023-10-17,00:50:00,South,Residential,98,41.29,Clear,9,Red,0,None,Good,Tuesday
309,2023-08-23,18:47:00,West,Highway,152,87.26,Clear,6,Red,0,None,Poor,Wednesday
310,2023-01-22,23:28:00,Central,Arterial,59,33.79,Snow,4,Green,0,None,Poor,Sunday
311,2023-01-17,14:16:00,East,Highway,134,67.77,Snow,4,Green,0,None,Good,Tuesday
312,2023-10-29,22:22:00,Central,Crossroad,87,42.76,Rain,4,Yellow,0,None,Good,Sunday
313,2023-01-31,18:22:00,Central,Residential,81,27.91,Rain,5,Red,0,None,Poor,Tuesday
314,2023-05-17,16:57:00,North,Arterial,30,30.99,Snow,3,Green,0,None,Fair,Wednesday
315,2023-03-09,07:09:00,East,Arterial,51,40.75,Snow,10,Red,0,None,Good,Thursday
316,2023-11-18,13:24:00,West,Highway,116,95.3,Clear,5,Red,0,None,Poor,Saturday
317,2023-07-08,14:31:00,East,Highway,146,75.73,Clear,6,Yellow,0,None,Fair,Saturday
318,2023-10-01,12:13:00,West,Arterial,29,18.76,Snow,5,Red,0,None,Fair,Sunday
319,2023-10-23,04:36:00,West,Residential,66,40.73,Clear,8,Green,1,Minor,Good,Monday
320,2023-08-14,14:00:00,West,Arterial,24,21.64,Rain,3,Yellow,0,None,Fair,Monday
321,2023-05-21,02:41:00,East,Residential,43,56.69,Clear,3,Red,1,Fatal,Poor,Sunday
322,2023-06-06,23:44:00,South,Crossroad,44,24.97,Clear,1,Yellow,0,None,Good,Tuesday
323,2023-02-09,04:37:00,South,Crossroad,45,37.27,Clear,6,Green,0,None,Poor,Thursday
324,2023-08-05,22:08:00,West,Highway,96,63.57,Rain,2,Red,1,Major,Good,Saturday
325,2023-06-03,04:24:00,South,Arterial,45,46.96,Clear,1,Yellow,0,None,Poor,Saturday
326,2023-03-26,14:22:00,South,Arterial,86,41.01,Snow,8,Yellow,0,None,Poor,Sunday
327,2023-02-14,03:08:00,North,Crossroad,44,23.15,Fog,2,Red,0,None,Fair,Tuesday
328,2023-11-27,02:15:00,Central,Residential,101,40.59,Clear,4,Yellow,0,None,Fair,Monday
329,2023-09-18,06:47:00,West,Residential,50,39.76,Clear,7,Green,0,None,Fair,Monday
330,2023-09-13,20:38:00,North,Highway,153,62.85,Fog,4,Red,0,None,Good,Wednesday
331,2023-10-19,13:23:00,Central,Arterial,38,27.63,Snow,10,Green,1,Major,Good,Thursday
332,2023-04-21,01:59:00,North,Crossroad,49,27.65,Fog,4,Yellow,0,None,Poor,Friday
333,2023-07-25,02:40:00,Central,Arterial,35,32.85,Fog,1,Green,0,None,Fair,Tuesday
334,2023-04-15,04:34:00,East,Crossroad,44,55.04,Clear,7,Red,0,None,Poor,Saturday
335,2023-05-03,01:15:00,North,Crossroad,5,50.92,Clear,10,Red,1,Fatal,Poor,Wednesday
336,2023-12-03,23:11:00,North,Highway,174,47.41,Rain,3,Yellow,0,None,Good,Sunday
337,2023-06-27,16:33:00,East,Arterial,43,29.03,Fog,3,Green,0,None,Poor,Tuesday
338,2023-03-02,00:21:00,West,Residential,21,32.22,Clear,10,Red,0,None,Poor,Thursday
339,2023-09-12,14:32:00,East,Highway,127,78.02,Snow,6,Yellow,0,None,Good,Tuesday
340,2023-02-22,18:43:00,North,Arterial,68,52.72,Clear,4,Green,1,Major,Good,Wednesday
341,2023-07-16,04:11:00,North,Crossroad,64,22.97,Rain,7,Red,0,None,Good,Sunday
342,2023-06-13,08:52:00,North,Residential,39,44.89,Clear,1,Yellow,0,None,Poor,Tuesday
343,2023-09-22,01:25:00,North,Crossroad,25,37.7,Fog,1,Red,0,None,Fair,Friday
344,2023-01-05,11:12:00,East,Residential,45,29.0,Rain,10,Red,0,None,Fair,Thursday
345,2023-04-11,23:57:00,Central,Arterial,64,35.55,Rain,1,Green,0,None,Fair,Tuesday
346,2023-06-27,20:53:00,North,Residential,42,51.59,Clear,5,Yellow,0,None,Fair,Tuesday
347,2023-09-29,07:26:00,West,Highway,128,68.93,Rain,2,Yellow,1,Minor,Fair,Friday
348,2023-09-24,13:44:00,East,Crossroad,61,36.9,Clear,9,Yellow,0,None,Good,Sunday
349,2023-07-21,02:37:00,Central,Highway,156,53.99,Snow,4,Yellow,0,None,Good,Friday
350,2023-06-11,12:44:00,East,Residential,68,30.52,Snow,2,Red,0,None,Good,Sunday
351,2023-03-11,18:06:00,South,Highway,139,72.39,Rain,6,Red,0,None,Fair,Saturday
352,2023-10-02,11:49:00,South,Crossroad,35,20.73,Fog,1,Red,1,Fatal,Fair,Monday
353,2023-06-05,22:44:00,Central,Highway,118,68.85,Rain,2,Red,0,None,Good,Monday
354,2023-07-02,12:32:00,North,Residential,24,46.04,Fog,4,Green,0,None,Good,Sunday
355,2023-10-12,23:35:00,South,Highway,108,77.57,Snow,2,Green,1,Minor,Good,Thursday
356,2023-03-08,06:52:00,West,Residential,54,39.03,Clear,5,Yellow,0,None,Poor,Wednesday
357,2023-02-08,00:04:00,South,Crossroad,39,35.19,Rain,2,Green,1,Major,Fair,Wednesday
358,2023-01-26,05:59:00,Central,Crossroad,49,40.83,Snow,7,Red,0,None,Good,Thursday
359,2023-03-30,11:13:00,South,Residential,52,33.2,Fog,1,Red,0,None,Good,Thursday
360,2023-11-12,07:41:00,East,Crossroad,42,31.54,Snow,1,Yellow,1,Major,Fair,Sunday
361,2023-03-12,13:12:00,Central,Arterial,56,22.9,Clear,6,Red,0,None,Poor,Sunday
362,2023-09-06,11:58:00,Central,Residential,23,37.95,Snow,1,Red,0,None,Good,Wednesday
363,2023-04-23,00:57:00,East,Highway,153,62.53,Snow,10,Yellow,0,None,Fair,Sunday
364,2023-03-23,03:15:00,South,Residential,50,43.48,Clear,7,Green,0,None,Poor,Thursday
365,2023-03-30,05:15:00,Central,Residential,39,25.77,Fog,3,Yellow,0,None,Good,Thursday
366,2023-10-16,04:36:00,South,Crossroad,53,24.17,Fog,1,Green,1,Minor,Fair,Monday
367,2023-11-05,07:01:00,Central,Crossroad,58,22.97,Clear,4,Red,0,None,Poor,Sunday
368,2023-06-24,22:11:00,East,Highway,170,84.73,Clear,3,Green,0,None,Poor,Saturday
369,2023-09-27,11:04:00,East,Crossroad,55,49.83,Clear,6,Red,0,None,Fair,Wednesday
370,2023-03-22,23:27:00,West,Residential,83,40.11,Rain,10,Yellow,0,None,Poor,Wednesday
371,2023-04-25,21:37:00,South,Crossroad,13,21.76,Fog,3,Yellow,1,Fatal,Poor,Tuesday
372,2023-01-01,22:36:00,West,Highway,137,64.21,Rain,10,Yellow,0,None,Fair,Sunday
373,2023-10-17,03:59:00,West,Arterial,60,26.19,Fog,2,Yellow,0,None,Good,Tuesday
374,2023-06-13,05:40:00,North,Residential,53,25.96,Snow,4,Green,0,None,Fair,Tuesday
375,2023-02-04,11:16:00,North,Highway,137,65.93,Clear,7,Red,0,None,Fair,Saturday
376,2023-07-31,15:56:00,West,Residential,31,21.19,Snow,10,Green,0,None,Fair,Monday
377,2023-12-18,07:10:00,West,Highway,130,90.54,Clear,6,Red,0,None,Good,Monday
378,2023-02-23,02:21:00,South,Crossroad,31,53.06,Rain,9,Yellow,0,None,Good,Thursday
379,2023-02-17,10:38:00,Central,Crossroad,59,41.85,Clear,3,Red,0,None,Poor,Friday
380,2023-08-11,05:03:00,North,Residential,32,37.6,Rain,9,Green,0,None,Fair,Friday
381,2023-10-04,08:42:00,East,Residential,38,32.98,Rain,7,Green,0,None,Good,Wednesday
382,2023-09-09,04:03:00,East,Highway,201,63.23,Snow,10,Green,0,None,Fair,Saturday
383,2023-02-19,00:13:00,South,Residential,72,32.97,Clear,5,Red,0,None,Good,Sunday
384,2023-08-30,15:57:00,East,Highway,149,78.17,Snow,7,Green,0,None,Fair,Wednesday
385,2023-08-17,01:16:00,West,Crossroad,37,46.5,Fog,1,Green,0,None,Fair,Thursday
386,2023-12-23,21:06:00,North,Residential,64,27.5,Snow,9,Yellow,1,Major,Good,Saturday
387,2023-09-25,13:34:00,West,Arterial,62,39.78,Snow,7,Red,0,None,Good,Monday
388,2024-01-01,01:32:00,Central,Arterial,62,24.3,Clear,3,Red,0,None,Good,Monday
389,2023-04-09,04:02:00,West,Highway,135,62.02,Snow,3,Green,0,None,Poor,Sunday
390,2023-05-13,10:58:00,North,Highway,148,68.97,Snow,9,Yellow,0,None,Fair,Saturday
391,2023-05-22,16:29:00,North,Crossroad,53,26.65,Clear,3,Red,0,None,Good,Monday
392,2023-10-26,03:59:00,North,Highway,157,68.88,Fog,4,Yellow,0,None,Fair,Thursday
393,2023-12-02,15:36:00,Central,Crossroad,61,50.81,Clear,7,Green,0,None,Fair,Saturday
394,2023-11-08,21:44:00,West,Highway,166,67.67,Snow,4,Red,1,Major,Poor,Wednesday
395,2023-05-18,11:01:00,East,Residential,48,18.71,Fog,1,Red,0,None,Fair,Thursday
396,2023-04-27,04:19:00,West,Residential,58,33.66,Fog,1,Yellow,0,None,Fair,Thursday
397,2023-04-19,13:47:00,West,Residential,55,27.23,Clear,2,Yellow,0,None,Good,Wednesday
398,2023-09-17,12:08:00,Central,Highway,128,72.43,Rain,1,Green,0,None,Good,Sunday
399,2023-08-22,01:58:00,East,Arterial,49,37.45,Fog,4,Red,0,None,Fair,Tuesday
400,2023-03-05,21:01:00,South,Residential,50,32.24,Snow,3,Yellow,0,None,Fair,Sunday
401,2023-08-31,18:35:00,East,Residential,68,27.87,Rain,2,Red,0,None,Poor,Thursday
402,2023-07-17,01:10:00,Central,Arterial,51,28.3,Rain,4,Yellow,0,None,Good,Monday
403,2023-07-29,16:01:00,North,Crossroad,41,29.53,Rain,10,Yellow,0,None,Good,Saturday
404,2023-04-25,08:38:00,East,Residential,54,28.17,Snow,8,Red,0,None,Fair,Tuesday
405,2023-08-27,09:43:00,Central,Crossroad,75,31.05,Clear,6,Green,0,None,Poor,Sunday
406,2023-11-01,19:18:00,East,Highway,146,60.48,Snow,5,Green,0,None,Fair,Wednesday
407,2023-05-22,08:41:00,East,Arterial,78,33.57,Rain,1,Yellow,0,None,Good,Monday
408,2023-11-04,12:42:00,East,Arterial,70,25.14,Clear,5,Yellow,0,None,Fair,Saturday
409,2023-08-03,12:24:00,North,Arterial,55,39.12,Fog,2,Yellow,0,None,Poor,Thursday
410,2023-11-23,15:58:00,East,Residential,51,40.52,Rain,3,Yellow,0,None,Poor,Thursday
411,2023-08-30,04:47:00,East,Arterial,39,43.27,Fog,2,Yellow,0,None,Good,Wednesday
412,2023-06-07,13:50:00,East,Residential,95,29.1,Fog,4,Yellow,0,None,Fair,Wednesday
413,2023-08-29,01:55:00,Central,Highway,141,75.63,Snow,2,Green,0,None,Poor,Tuesday
414,2023-07-15,16:19:00,West,Highway,181,59.82,Rain,6,Green,0,None,Good,Saturday
415,2023-10-19,14:09:00,East,Arterial,41,37.18,Clear,3,Red,0,None,Fair,Thursday
416,2023-01-30,00:28:00,East,Arterial,23,24.65,Rain,8,Yellow,0,None,Good,Monday
417,2023-02-15,04:39:00,West,Crossroad,29,25.86,Snow,7,Red,1,Fatal,Fair,Wednesday
418,2023-04-13,23:23:00,North,Residential,49,33.87,Rain,1,Green,0,None,Poor,Thursday
419,2023-05-08,07:44:00,East,Residential,81,24.01,Rain,9,Green,0,None,Fair,Monday
420,2023-03-27,02:52:00,North,Residential,69,30.29,Fog,3,Red,0,None,Poor,Monday
421,2023-12-18,04:21:00,West,Residential,49,37.4,Rain,1,Green,0,None,Fair,Monday
422,2023-03-09,06:46:00,North,Arterial,27,43.82,Clear,1,Red,0,None,Poor,Thursday
423,2023-11-24,08:49:00,Central,Highway,153,84.92,Clear,1,Yellow,1,Minor,Good,Friday
424,2023-08-02,14:24:00,North,Residential,55,51.64,Snow,4,Yellow,0,None,Good,Wednesday
425,2023-11-19,00:19:00,West,Highway,137,59.75,Fog,2,Yellow,0,None,Poor,Sunday
426,2023-02-23,16:46:00,Central,Highway,137,59.56,Fog,4,Green,0,None,Good,Thursday
427,2023-04-13,08:53:00,Central,Arterial,37,41.51,Fog,3,Yellow,0,None,Fair,Thursday
428,2023-10-08,15:58:00,South,Crossroad,78,27.43,Fog,1,Green,0,None,Good,Sunday
429,2023-02-26,18:42:00,West,Arterial,33,44.71,Clear,2,Yellow,0,None,Good,Sunday
430,2023-11-26,07:29:00,East,Residential,38,37.06,Snow,3,Green,0,None,Good,Sunday
431,2023-05-29,11:51:00,East,Crossroad,54,24.84,Clear,1,Green,0,None,Good,Monday
432,2023-12-06,20:10:00,East,Residential,80,46.37,Snow,2,Yellow,0,None,Fair,Wednesday
433,2023-06-25,05:07:00,West,Crossroad,37,28.9,Snow,8,Red,0,None,Fair,Sunday
434,2023-11-29,05:07:00,South,Highway,155,66.68,Rain,10,Green,0,None,Fair,Wednesday
435,2023-10-19,21:28:00,South,Crossroad,63,48.08,Fog,2,Yellow,0,None,Good,Thursday
436,2023-09-07,03:56:00,West,Crossroad,46,32.02,Clear,6,Green,1,Fatal,Fair,Thursday
437,2023-09-26,23:36:00,Central,Arterial,22,26.15,Fog,1,Yellow,0,None,Poor,Tuesday
438,2023-05-08,15:22:00,West,Arterial,49,57.95,Clear,3,Green,0,None,Poor,Monday
439,2023-08-29,15:55:00,South,Highway,139,65.79,Snow,6,Red,0,None,Good,Tuesday
440,2023-01-26,16:14:00,Central,Crossroad,49,41.51,Snow,8,Green,0,None,Good,Thursday
441,2023-10-21,14:05:00,West,Crossroad,100,27.75,Fog,1,Green,1,Major,Fair,Saturday
442,2023-01-19,17:35:00,North,Highway,140,72.35,Fog,2,Yellow,0,None,Poor,Thursday
443,2023-08-22,10:23:00,North,Arterial,63,46.77,Snow,10,Red,0,None,Poor,Tuesday
444,2023-12-03,11:45:00,West,Highway,161,76.41,Clear,1,Yellow,0,None,Good,Sunday
445,2023-11-21,09:35:00,Central,Residential,61,51.09,Clear,8,Green,0,None,Good,Tuesday
446,2023-07-29,03:16:00,Central,Arterial,66,36.06,Rain,4,Green,0,None,Fair,Saturday
447,2023-04-08,22:21:00,North,Crossroad,71,51.69,Clear,10,Yellow,0,None,Poor,Saturday
448,2023-08-19,14:42:00,Central,Arterial,77,37.19,Snow,1,Green,0,None,Poor,Saturday
449,2023-08-10,18:30:00,Central,Arterial,46,33.17,Rain,2,Yellow,0,None,Good,Thursday
450,2023-11-04,19:56:00,East,Crossroad,74,25.46,Snow,4,Yellow,0,None,Poor,Saturday
451,2023-06-25,09:28:00,South,Arterial,57,28.85,Snow,9,Yellow,0,None,Poor,Sunday
452,2023-12-26,17:55:00,East,Arterial,50,42.23,Rain,5,Green,0,None,Poor,Tuesday
453,2023-12-11,04:45:00,South,Residential,53,40.46,Clear,8,Red,0,None,Poor,Monday
454,2023-12-08,22:26:00,Central,Residential,22,37.97,Snow,2,Green,1,Minor,Poor,Friday
455,2023-01-28,21:03:00,South,Residential,62,49.31,Rain,5,Red,1,Minor,Poor,Saturday
456,2023-12-20,09:13:00,Central,Highway,143,65.75,Fog,2,Red,0,None,Good,Wednesday
457,2023-10-15,12:15:00,Central,Residential,54,55.77,Clear,7,Red,0,None,Fair,Sunday
458,2023-12-17,10:35:00,North,Highway,148,66.23,Fog,4,Green,0,None,Poor,Sunday
459,2023-11-21,22:45:00,East,Arterial,62,33.49,Rain,3,Red,0,None,Fair,Tuesday
460,2023-02-08,05:11:00,Central,Highway,141,65.55,Snow,5,Green,0,None,Fair,Wednesday
461,2023-03-08,05:37:00,East,Highway,171,55.79,Fog,2,Red,1,Major,Poor,Wednesday
462,2023-11-02,01:49:00,Central,Residential,52,26.4,Snow,6,Yellow,1,Fatal,Poor,Thursday
463,2023-06-12,16:14:00,South,Highway,173,51.81,Rain,9,Red,0,None,Poor,Monday
464,2023-06-28,07:56:00,South,Residential,38,35.02,Fog,2,Red,0,None,Fair,Wednesday
465,2023-11-13,16:30:00,Central,Highway,181,79.34,Clear,8,Yellow,0,None,Fair,Monday
466,2023-11-25,19:58:00,Central,Arterial,38,58.81,Clear,7,Yellow,0,None,Fair,Saturday
467,2023-02-28,12:16:00,Central,Residential,21,18.01,Clear,9,Yellow,0,None,Fair,Tuesday
468,2023-08-17,15:02:00,East,Arterial,58,27.98,Fog,1,Yellow,0,None,Good,Thursday
469,2023-10-03,17:00:00,North,Arterial,29,37.67,Rain,2,Yellow,0,None,Fair,Tuesday
470,2023-12-26,23:49:00,West,Highway,154,59.49,Rain,6,Green,1,Minor,Fair,Tuesday
471,2023-01-28,05:50:00,East,Highway,124,70.98,Rain,7,Red,0,None,Fair,Saturday
472,2023-07-27,13:20:00,North,Crossroad,63,39.01,Clear,10,Yellow,0,None,Good,Thursday
473,2023-10-27,01:44:00,North,Residential,86,29.3,Clear,5,Red,0,None,Poor,Friday
474,2023-05-25,14:24:00,West,Highway,119,58.46,Snow,4,Green,1,Major,Poor,Thursday
475,2023-10-07,09:40:00,South,Residential,49,33.95,Fog,2,Green,1,Minor,Poor,Saturday
476,2023-10-21,19:25:00,Central,Highway,145,66.82,Fog,3,Green,0,None,Poor,Saturday
477,2023-11-27,16:09:00,South,Arterial,24,43.55,Rain,4,Yellow,0,None,Fair,Monday
478,2023-12-10,18:54:00,North,Crossroad,48,51.17,Clear,2,Red,0,None,Poor,Sunday
479,2023-04-12,23:37:00,West,Residential,56,35.65,Fog,2,Green,1,Fatal,Poor,Wednesday
480,2023-02-05,06:20:00,West,Crossroad,61,35.58,Fog,3,Yellow,0,None,Poor,Sunday
481,2023-03-20,18:36:00,East,Residential,62,42.63,Snow,6,Green,0,None,Good,Monday
482,2023-04-24,22:47:00,West,Residential,53,37.67,Fog,3,Green,0,None,Poor,Monday
483,2023-08-25,14:22:00,East,Crossroad,48,54.4,Clear,10,Green,1,Major,Poor,Friday
484,2023-03-13,17:12:00,East,Highway,136,98.01,Clear,1,Green,0,None,Poor,Monday
485,2023-10-24,12:49:00,Central,Arterial,49,25.69,Clear,9,Yellow,0,None,Fair,Tuesday
486,2023-10-04,15:41:00,South,Residential,52,26.55,Snow,5,Green,1,Fatal,Poor,Wednesday
487,2023-09-19,02:25:00,East,Highway,166,58.78,Rain,3,Yellow,0,None,Poor,Tuesday
488,2023-03-13,14:10:00,South,Arterial,41,16.88,Snow,4,Red,0,None,Good,Monday
489,2023-04-29,02:16:00,East,Arterial,40,15.76,Clear,9,Yellow,0,None,Good,Saturday
490,2023-07-04,12:30:00,West,Highway,118,87.6,Clear,2,Yellow,0,None,Fair,Tuesday
491,2023-09-24,20:53:00,East,Residential,65,35.4,Rain,7,Red,0,None,Poor,Sunday
492,2023-12-01,02:33:00,East,Crossroad,30,31.62,Rain,6,Yellow,0,None,Fair,Friday
493,2023-06-26,15:50:00,West,Highway,149,54.73,Rain,4,Red,1,Fatal,Good,Monday
494,2023-05-24,06:09:00,South,Arterial,80,39.02,Fog,1,Yellow,0,None,Poor,Wednesday
495,2023-08-01,10:46:00,North,Crossroad,45,32.22,Snow,10,Red,0,None,Good,Tuesday
496,2023-07-30,00:15:00,North,Arterial,54,15.67,Rain,9,Green,1,Fatal,Poor,Sunday
497,2023-03-17,01:10:00,East,Arterial,45,26.54,Snow,1,Yellow,0,None,Poor,Friday
498,2023-12-05,09:05:00,South,Crossroad,29,29.75,Snow,4,Red,0,None,Good,Tuesday
499,2023-11-04,04:50:00,Central,Arterial,85,37.13,Fog,3,Green,0,None,Poor,Saturday
500,2023-11-02,18:04:00,South,Crossroad,38,36.58,Snow,1,Green,0,None,Good,Thursday
501,2023-09-16,21:26:00,South,Highway,177,71.4,Rain,10,Red,1,Fatal,Poor,Saturday
502,2023-09-15,03:05:00,West,Arterial,51,33.53,Clear,7,Yellow,0,None,Poor,Friday
503,2023-07-09,01:44:00,Central,Crossroad,63,35.15,Rain,6,Red,0,None,Fair,Sunday
504,2023-12-23,18:06:00,West,Arterial,67,37.08,Fog,1,Red,0,None,Good,Saturday
505,2023-10-06,13:16:00,South,Highway,170,74.65,Clear,2,Yellow,0,None,Poor,Friday
506,2023-07-12,20:13:00,East,Crossroad,76,33.58,Fog,4,Green,0,None,Good,Wednesday
507,2023-05-10,08:54:00,Central,Crossroad,91,26.49,Fog,4,Yellow,0,None,Fair,Wednesday
508,2023-07-31,17:50:00,Central,Crossroad,84,33.58,Rain,9,Red,0,None,Poor,Monday
509,2023-06-07,18:22:00,West,Arterial,36,35.16,Clear,8,Yellow,0,None,Good,Wednesday
510,2023-03-24,03:13:00,Central,Crossroad,43,35.39,Fog,1,Yellow,1,Fatal,Poor,Friday
511,2023-01-03,02:52:00,South,Crossroad,60,27.41,Snow,5,Green,0,None,Good,Tuesday
512,2023-02-10,19:02:00,West,Crossroad,49,49.14,Fog,1,Yellow,0,None,Poor,Friday
513,2023-03-31,20:31:00,West,Highway,184,67.49,Rain,5,Yellow,0,None,Poor,Friday
514,2023-11-03,16:33:00,South,Arterial,50,41.2,Clear,1,Red,0,None,Good,Friday
515,2023-02-14,08:49:00,West,Residential,62,23.82,Snow,4,Red,0,None,Poor,Tuesday
516,2023-12-27,02:58:00,North,Residential,44,18.65,Fog,2,Red,0,None,Fair,Wednesday
517,2023-04-10,14:59:00,West,Highway,157,69.18,Fog,1,Green,0,None,Fair,Monday
518,2023-09-15,09:21:00,North,Residential,40,44.59,Fog,4,Yellow,0,None,Fair,Friday
519,2023-05-05,10:49:00,West,Crossroad,25,25.36,Clear,5,Red,0,None,Good,Friday
520,2023-11-21,07:43:00,South,Residential,54,40.38,Snow,9,Red,1,Major,Poor,Tuesday
521,2023-05-08,09:05:00,West,Residential,83,35.41,Clear,8,Yellow,0,None,Good,Monday
522,2023-04-22,18:17:00,South,Arterial,71,31.69,Snow,4,Yellow,0,None,Good,Saturday
523,2023-05-16,06:14:00,South,Arterial,46,39.07,Fog,1,Green,0,None,Good,Tuesday
524,2023-12-13,21:31:00,Central,Highway,163,64.24,Clear,10,Red,0,None,Fair,Wednesday
525,2023-10-22,08:31:00,South,Residential,79,43.04,Snow,3,Green,1,Major,Poor,Sunday
526,2023-09-02,17:02:00,Central,Residential,37,35.17,Snow,8,Yellow,0,None,Good,Saturday
527,2023-12-24,16:29:00,East,Highway,159,82.61,Clear,7,Yellow,0,None,Good,Sunday
528,2023-06-16,11:39:00,East,Arterial,38,26.63,Fog,4,Green,0,None,Fair,Friday
529,2023-06-25,11:11:00,West,Crossroad,49,41.38,Rain,6,Red,0,None,Poor,Sunday
530,2023-07-25,08:28:00,South,Arterial,60,29.04,Rain,5,Green,0,None,Poor,Tuesday
531,2023-10-12,13:54:00,West,Arterial,65,10.0,Rain,8,Yellow,0,None,Good,Thursday
532,2023-04-01,13:31:00,South,Residential,72,18.08,Snow,9,Red,0,None,Fair,Saturday
533,2023-01-25,12:06:00,South,Highway,142,55.04,Rain,2,Red,0,None,Fair,Wednesday
534,2023-06-21,08:23:00,East,Residential,24,41.29,Fog,1,Green,0,None,Fair,Wednesday
535,2023-12-14,19:12:00,Central,Arterial,40,34.77,Fog,4,Red,0,None,Fair,Thursday
536,2023-08-17,02:24:00,Central,Residential,49,35.82,Snow,3,Yellow,0,None,Good,Thursday
537,2023-06-22,13:40:00,Central,Crossroad,51,27.17,Clear,6,Green,0,None,Good,Thursday
538,2023-06-12,20:18:00,East,Crossroad,69,28.05,Fog,4,Red,0,None,Fair,Monday
539,2023-04-05,00:08:00,South,Residential,18,35.72,Clear,7,Green,0,None,Good,Wednesday
540,2023-02-02,15:35:00,North,Highway,180,70.8,Snow,2,Yellow,0,None,Good,Thursday
541,2023-03-21,02:41:00,West,Residential,43,29.21,Rain,5,Green,0,None,Poor,Tuesday
542,2023-03-06,04:33:00,South,Highway,143,100.77,Clear,6,Yellow,0,None,Fair,Monday
